fname       ,label
0f186af1.wav,Snare_drum Gunshot_or_gunfire Bass_drum
0f1b4552.wav,Drawer_open_or_close Gong Oboe
0f3786e3.wav,Drawer_open_or_close Tearing Saxophone
0f3ac4c8.wav,Chime Writing Saxophone
0f45b11a.wav,Saxophone Writing Gong
0f4db823.wav,Cello Computer_keyboard Scissors
0f4edd6e.wav,Shatter Laughter Scissors
0f5182eb.wav,Hi-hat Microwave_oven Shatter
0f53de64.wav,Telephone Applause Double_bass
0f54592d.wav,Clarinet Meow Shatter
0f545c0a.wav,Tearing Double_bass Tambourine
0f5d35da.wav,Cowbell Fart Cowbell
0f6b702d.wav,Saxophone Double_bass Microwave_oven
0f6bd0ae.wav,Double_bass Saxophone Glockenspiel
0f6dd6d8.wav,Cough Trumpet Violin_or_fiddle
0f7080a5.wav,Shatter Meow Cough
0f712cb7.wav,Saxophone Cello Acoustic_guitar
0f7784da.wav,Computer_keyboard Snare_drum Laughter
0f784c9c.wav,Flute Shatter Applause
0f826ebb.wav,Hi-hat Saxophone Computer_keyboard
0f9ff067.wav,Drawer_open_or_close Cowbell Clarinet
0fac704f.wav,Laughter Shatter Laughter
0fae3120.wav,Gunshot_or_gunfire Telephone Gong
0fba4394.wav,Squeak Oboe Shatter
0fc2e748.wav,Saxophone Chime Trumpet
0fc6872b.wav,Fart Burping_or_eructation Fireworks
0fcc66b7.wav,Tambourine Squeak Shatter
0fcd2371.wav,Acoustic_guitar Tearing Electric_piano
0fd0464f.wav,Hi-hat Snare_drum Snare_drum
0fd07de6.wav,Burping_or_eructation Acoustic_guitar Bark
0fd76662.wav,Acoustic_guitar Acoustic_guitar Trumpet
0fe4be7c.wav,Harmonica Hi-hat Bark
0fe4e425.wav,Hi-hat Bark Gunshot_or_gunfire
0feb250e.wav,Knock Tambourine Applause
10010bbd.wav,Tambourine Trumpet Fart
10039900.wav,Microwave_oven Shatter Gong
10098579.wav,Saxophone Gunshot_or_gunfire Bass_drum
100c5246.wav,Clarinet Cello Squeak
10109319.wav,Bus Applause Flute
10121a69.wav,Shatter Flute Hi-hat
10145c52.wav,Electric_piano Shatter Oboe
10145c60.wav,Trumpet Hi-hat Writing
101c0bd4.wav,Finger_snapping Knock Bass_drum
1023611b.wav,Double_bass Gunshot_or_gunfire Trumpet
10252b9e.wav,Burping_or_eructation Cello Oboe
103bac20.wav,Laughter Violin_or_fiddle Oboe
104489a6.wav,Applause Laughter Gunshot_or_gunfire
10480421.wav,Bass_drum Cowbell Drawer_open_or_close
1048ea58.wav,Drawer_open_or_close Bass_drum Double_bass
1050c329.wav,Cello Bass_drum Harmonica
1054db8c.wav,Gunshot_or_gunfire Double_bass Cello
1057f6f9.wav,Shatter Bass_drum Writing
106c682c.wav,Harmonica Scissors Keys_jangling
1071703e.wav,Fart Acoustic_guitar Keys_jangling
10729c8a.wav,Clarinet Acoustic_guitar Fart
1079e2d1.wav,Double_bass Violin_or_fiddle Harmonica
107e3cbe.wav,Bark Double_bass Gunshot_or_gunfire
108b5bef.wav,Violin_or_fiddle Writing Trumpet
109321f2.wav,Gunshot_or_gunfire Tambourine Squeak
10949041.wav,Trumpet Cough Double_bass
1099a7a8.wav,Bark Laughter Scissors
10d3b2ec.wav,Bark Acoustic_guitar Knock
10d5c4ce.wav,Bark Hi-hat Fart
10d73c58.wav,Finger_snapping Cowbell Oboe
10d9053b.wav,Electric_piano Fart Bass_drum
10d9265f.wav,Double_bass Cough Applause
10dba05f.wav,Scissors Laughter Bark
10dddec0.wav,Laughter Bass_drum Clarinet
10e46486.wav,Bass_drum Fart Fireworks
10f6ad27.wav,Fireworks Hi-hat Fart
11041746.wav,Flute Snare_drum Fireworks
111dd875.wav,Harmonica Oboe Cough
112283e8.wav,Fart Meow Writing
1122c26f.wav,Telephone Hi-hat Squeak
112da824.wav,Clarinet Oboe Laughter
11338182.wav,Telephone Cello Writing
113b0e32.wav,Knock Double_bass Flute
113d2ca9.wav,Hi-hat Keys_jangling Tearing
1141793d.wav,Glockenspiel Cough Trumpet
11442d0e.wav,Saxophone Chime Glockenspiel
1146e063.wav,Violin_or_fiddle Hi-hat Tearing
11544687.wav,Violin_or_fiddle Laughter Acoustic_guitar
115a258b.wav,Drawer_open_or_close Writing Hi-hat
115aa41f.wav,Knock Tearing Burping_or_eructation
116b77d5.wav,Tambourine Knock Drawer_open_or_close
11704d14.wav,Burping_or_eructation Hi-hat Shatter
11770392.wav,Hi-hat Gunshot_or_gunfire Trumpet
117dcac8.wav,Snare_drum Squeak Oboe
11844b37.wav,Snare_drum Knock Bass_drum
11867b61.wav,Laughter Telephone Tearing
1189cf83.wav,Scissors Cough Tambourine
118f1763.wav,Oboe Double_bass Shatter
11986117.wav,Writing Oboe Microwave_oven
119a3278.wav,Writing Oboe Cough
11a10ce8.wav,Cello Writing Cello
11a4f814.wav,Acoustic_guitar Laughter Applause
11ae787e.wav,Squeak Fart Fireworks
11cc6d11.wav,Shatter Oboe Writing
11e6a1ec.wav,Violin_or_fiddle Bark Harmonica
11e80486.wav,Bass_drum Knock Fireworks
11e95378.wav,Cello Tambourine Fart
11edc852.wav,Applause Gong Fart
11f661bd.wav,Tambourine Clarinet Finger_snapping
11f6b674.wav,Computer_keyboard Laughter Flute
11fa11a0.wav,Laughter Writing Oboe
12034b1a.wav,Tambourine Oboe Telephone
120c7292.wav,Fireworks Bark Bark
1221a798.wav,Snare_drum Squeak Double_bass
122abe8c.wav,Tearing Gong Cough
122f1508.wav,Electric_piano Applause Fart
12394644.wav,Gong Snare_drum Shatter
123986b6.wav,Double_bass Fart Tearing
1242ac46.wav,Squeak Violin_or_fiddle Computer_keyboard
1248a779.wav,Cello Saxophone Bus
1248f9e2.wav,Fireworks Acoustic_guitar Tearing
12508a7b.wav,Hi-hat Applause Oboe
12584f90.wav,Flute Violin_or_fiddle Squeak
125c89cb.wav,Trumpet Gong Bark
125dccd9.wav,Snare_drum Gong Tearing
12679aee.wav,Saxophone Bark Saxophone
126a48d2.wav,Cowbell Double_bass Tambourine
1271e7aa.wav,Applause Electric_piano Electric_piano
12770ffc.wav,Bus Tambourine Snare_drum
12798b6a.wav,Violin_or_fiddle Gong Bass_drum
127a43ec.wav,Keys_jangling Cello Harmonica
127d3803.wav,Tambourine Saxophone Bass_drum
12a0327a.wav,Tambourine Meow Telephone
12a83756.wav,Double_bass Shatter Writing
12ac9a66.wav,Double_bass Fart Oboe
12adec75.wav,Tearing Tearing Hi-hat
12ae3ff9.wav,Keys_jangling Knock Violin_or_fiddle
12bb4b63.wav,Flute Microwave_oven Hi-hat
12bf9735.wav,Electric_piano Flute Snare_drum
12bfa703.wav,Tearing Squeak Burping_or_eructation
12c73c11.wav,Tearing Saxophone Microwave_oven
12d71e7f.wav,Flute Chime Violin_or_fiddle
12d94273.wav,Gong Fart Microwave_oven
12e91a56.wav,Keys_jangling Applause Cello
12ed3971.wav,Drawer_open_or_close Flute Cello
12edfe79.wav,Knock Bass_drum Saxophone
12f5ec05.wav,Fireworks Writing Keys_jangling
12f71a9d.wav,Telephone Double_bass Cello
12f9efda.wav,Cough Tambourine Flute
12fb2e35.wav,Finger_snapping Trumpet Meow
130112d1.wav,Keys_jangling Meow Hi-hat
1302eade.wav,Fireworks Shatter Scissors
130988c6.wav,Cello Knock Acoustic_guitar
13184046.wav,Violin_or_fiddle Telephone Scissors
13331371.wav,Tearing Writing Knock
13354f83.wav,Saxophone Tambourine Tambourine
133599c8.wav,Gong Electric_piano Saxophone
13371a0b.wav,Shatter Cello Acoustic_guitar
133a1dac.wav,Flute Writing Burping_or_eructation
13489639.wav,Squeak Keys_jangling Violin_or_fiddle
138bb73e.wav,Snare_drum Writing Hi-hat
1391b6b2.wav,Fireworks Gunshot_or_gunfire Tearing
13979584.wav,Knock Fart Drawer_open_or_close
139ab603.wav,Knock Laughter Finger_snapping
139aebb0.wav,Writing Writing Bass_drum
13a6fa65.wav,Fart Gunshot_or_gunfire Shatter
13a9b494.wav,Harmonica Shatter Shatter
13b9e681.wav,Acoustic_guitar Saxophone Fireworks
13bd9ca7.wav,Snare_drum Shatter Laughter
13c4e7ef.wav,Cello Fireworks Fart
13c6f3c2.wav,Trumpet Finger_snapping Drawer_open_or_close
13cc0201.wav,Trumpet Microwave_oven Bus
13d4af26.wav,Cough Laughter Oboe
13d5aec7.wav,Glockenspiel Electric_piano Squeak
13d6fb26.wav,Fart Tambourine Saxophone
13e1e624.wav,Double_bass Clarinet Finger_snapping
13e2b96a.wav,Cough Keys_jangling Telephone
13e4f495.wav,Cello Applause Gunshot_or_gunfire
13ee85d2.wav,Snare_drum Chime Drawer_open_or_close
13f663b3.wav,Cough Violin_or_fiddle Scissors
14031155.wav,Burping_or_eructation Bus Double_bass
14041984.wav,Saxophone Cowbell Finger_snapping
140d79b0.wav,Cello Tearing Hi-hat
14182f8e.wav,Trumpet Snare_drum Writing
141a7b5d.wav,Bark Bass_drum Snare_drum
141d4ba2.wav,Fart Tambourine Snare_drum
142258b7.wav,Snare_drum Telephone Oboe
1437b371.wav,Acoustic_guitar Cello Squeak
143feb4e.wav,Knock Trumpet Violin_or_fiddle
144157e4.wav,Hi-hat Bark Acoustic_guitar
14448a8a.wav,Bark Computer_keyboard Double_bass
1457e269.wav,Squeak Cello Harmonica
1460cf8c.wav,Finger_snapping Finger_snapping Tearing
1467ad73.wav,Acoustic_guitar Hi-hat Shatter
1472c52c.wav,Trumpet Acoustic_guitar Computer_keyboard
147b4b92.wav,Meow Bass_drum Fireworks
14825a40.wav,Trumpet Trumpet Squeak
14973511.wav,Applause Tambourine Oboe
14a35fad.wav,Applause Bus Clarinet
14a40516.wav,Shatter Tearing Shatter
14acb290.wav,Trumpet Knock Fart
14acdf0f.wav,Tambourine Snare_drum Meow
14b028c5.wav,Squeak Acoustic_guitar Squeak
14ba2025.wav,Finger_snapping Applause Saxophone
14bb9803.wav,Hi-hat Acoustic_guitar Keys_jangling
14bbc9cf.wav,Gunshot_or_gunfire Tambourine Flute
14bd9082.wav,Shatter Snare_drum Glockenspiel
14c45684.wav,Writing Cowbell Clarinet
14c6a761.wav,Cowbell Electric_piano Bark
14c71e9e.wav,Applause Flute Acoustic_guitar
14cd4f75.wav,Double_bass Violin_or_fiddle Harmonica
14d6a6a0.wav,Fart Fireworks Double_bass
14dcf709.wav,Double_bass Microwave_oven Laughter
14e7e9ac.wav,Cough Electric_piano Fireworks
14f70585.wav,Gong Fart Violin_or_fiddle
14f708da.wav,Clarinet Cough Scissors
1502179d.wav,Cowbell Squeak Writing
150429d6.wav,Tambourine Fart Saxophone
150e1dd2.wav,Keys_jangling Oboe Fireworks
151254c2.wav,Shatter Tearing Tambourine
15125f5f.wav,Fireworks Cough Cowbell
15139a13.wav,Bass_drum Harmonica Shatter
1515bb19.wav,Tambourine Double_bass Violin_or_fiddle
15184f5f.wav,Hi-hat Fart Flute
15190a5f.wav,Trumpet Squeak Acoustic_guitar
1519b35f.wav,Bus Bus Cowbell
15295b70.wav,Flute Snare_drum Hi-hat
152f3667.wav,Violin_or_fiddle Scissors Trumpet
15345e4a.wav,Acoustic_guitar Clarinet Gunshot_or_gunfire
15389a70.wav,Gong Double_bass Burping_or_eructation
153a0440.wav,Violin_or_fiddle Gunshot_or_gunfire Oboe
153f814a.wav,Knock Drawer_open_or_close Computer_keyboard
1545d3db.wav,Clarinet Clarinet Laughter
15603fd9.wav,Trumpet Burping_or_eructation Bass_drum
15719ed6.wav,Tearing Writing Keys_jangling
15750f4b.wav,Bass_drum Bark Cello
158607fd.wav,Bass_drum Cello Double_bass
15860b48.wav,Squeak Snare_drum Harmonica
158a30ac.wav,Cello Finger_snapping Finger_snapping
158bd28f.wav,Applause Finger_snapping Hi-hat
159e8bfb.wav,Oboe Laughter Acoustic_guitar
15af3daf.wav,Glockenspiel Bus Burping_or_eructation
15ba6e85.wav,Violin_or_fiddle Cough Tambourine
15bc9bf6.wav,Electric_piano Gunshot_or_gunfire Gunshot_or_gunfire
15bfb7ad.wav,Squeak Snare_drum Drawer_open_or_close
15ce5db3.wav,Tearing Saxophone Clarinet
15d87509.wav,Saxophone Shatter Double_bass
15df8abd.wav,Shatter Cowbell Double_bass
15f246da.wav,Clarinet Knock Cowbell
15f4101c.wav,Cello Hi-hat Bass_drum
15f5c90b.wav,Tambourine Trumpet Cough
15f6fc67.wav,Drawer_open_or_close Cello Gunshot_or_gunfire
160853bc.wav,Hi-hat Bus Tearing
160f466f.wav,Microwave_oven Scissors Acoustic_guitar
1615df90.wav,Hi-hat Trumpet Gunshot_or_gunfire
161d4ab4.wav,Clarinet Oboe Bark
162e8246.wav,Keys_jangling Knock Tambourine
16345547.wav,Cello Fart Computer_keyboard
16348aa9.wav,Tearing Double_bass Keys_jangling
163b9ad7.wav,Trumpet Violin_or_fiddle Acoustic_guitar
16431ede.wav,Tearing Knock Oboe
164b4c89.wav,Keys_jangling Fireworks Knock
164f3510.wav,Telephone Meow Double_bass
165bc5ea.wav,Computer_keyboard Bus Snare_drum
16612ee5.wav,Double_bass Double_bass Hi-hat
166649ff.wav,Applause Tambourine Fireworks
166699d1.wav,Finger_snapping Drawer_open_or_close Tambourine
167438db.wav,Harmonica Laughter Harmonica
1674eaff.wav,Tearing Trumpet Oboe
16750658.wav,Microwave_oven Snare_drum Harmonica
167d07c1.wav,Clarinet Gunshot_or_gunfire Hi-hat
168dde05.wav,Acoustic_guitar Cowbell Flute
169187fd.wav,Oboe Clarinet Drawer_open_or_close
1692752a.wav,Gong Saxophone Applause
16991fc7.wav,Squeak Trumpet Shatter
1699bae8.wav,Flute Flute Glockenspiel
16a2e687.wav,Fireworks Cello Tearing
16aaa6b7.wav,Double_bass Oboe Saxophone
16bd65e1.wav,Shatter Drawer_open_or_close Harmonica
16bd8f47.wav,Bark Microwave_oven Cough
16c01f9b.wav,Saxophone Fireworks Applause
16c8058b.wav,Trumpet Oboe Violin_or_fiddle
16cda087.wav,Acoustic_guitar Flute Laughter
16cf8831.wav,Laughter Meow Computer_keyboard
16d0c74a.wav,Fireworks Laughter Cello
16d4034a.wav,Bass_drum Microwave_oven Saxophone
16e89d43.wav,Meow Computer_keyboard Hi-hat
16ec0be8.wav,Squeak Cello Writing
16f71d9e.wav,Tambourine Bark Fireworks
170e0bb1.wav,Tearing Cello Clarinet
170ee500.wav,Chime Cough Cowbell
170f53d8.wav,Microwave_oven Bark Writing
17153cf6.wav,Clarinet Drawer_open_or_close Chime
171d5e5d.wav,Tearing Bass_drum Telephone
1723feb0.wav,Microwave_oven Violin_or_fiddle Laughter
17312128.wav,Knock Acoustic_guitar Flute
17356873.wav,Scissors Bark Saxophone
173e49ef.wav,Bass_drum Acoustic_guitar Writing
173ea625.wav,Gunshot_or_gunfire Tearing Writing
17455a79.wav,Bus Fart Saxophone
17490d6b.wav,Double_bass Gunshot_or_gunfire Fireworks
174b0363.wav,Drawer_open_or_close Flute Trumpet
17511eae.wav,Scissors Squeak Knock
1760e135.wav,Scissors Oboe Chime
17617f21.wav,Gong Writing Acoustic_guitar
17674111.wav,Shatter Acoustic_guitar Bass_drum
176e2113.wav,Saxophone Computer_keyboard Saxophone
1771861b.wav,Scissors Cowbell Shatter
17744d78.wav,Acoustic_guitar Fart Acoustic_guitar
1779afe8.wav,Gong Computer_keyboard Chime
177ce933.wav,Gunshot_or_gunfire Acoustic_guitar Hi-hat
177f344a.wav,Double_bass Tearing Cough
1781c115.wav,Applause Cowbell Scissors
1788e6f6.wav,Cowbell Applause Laughter
17955a9f.wav,Flute Shatter Squeak
1796f9cb.wav,Tearing Burping_or_eructation Drawer_open_or_close
17985dae.wav,Writing Squeak Knock
17a4e6f1.wav,Harmonica Saxophone Gong
17a5de4f.wav,Double_bass Burping_or_eructation Fart
17a87178.wav,Fart Snare_drum Acoustic_guitar
17ad9090.wav,Laughter Bass_drum Fart
17b474ef.wav,Saxophone Cello Squeak
17b61ce8.wav,Applause Acoustic_guitar Shatter
17c07953.wav,Harmonica Clarinet Writing
17c3c741.wav,Laughter Shatter Applause
17c6a405.wav,Electric_piano Drawer_open_or_close Writing
17cb084e.wav,Burping_or_eructation Fart Squeak
17cf92a5.wav,Snare_drum Bass_drum Acoustic_guitar
17cfddcf.wav,Fireworks Fireworks Knock
17d75970.wav,Applause Tambourine Violin_or_fiddle
17dba240.wav,Gong Trumpet Knock
17e3144e.wav,Flute Harmonica Bark
17e829a7.wav,Writing Knock Violin_or_fiddle
17edf1e0.wav,Fireworks Double_bass Telephone
17ee3009.wav,Squeak Oboe Finger_snapping
17fc511c.wav,Knock Keys_jangling Gunshot_or_gunfire
18063bf0.wav,Microwave_oven Laughter Fireworks
1806ff82.wav,Double_bass Bass_drum Chime
180d82cc.wav,Applause Cough Applause
1810cd33.wav,Drawer_open_or_close Cello Cello
181505d1.wav,Keys_jangling Bus Electric_piano
1819a7b7.wav,Tambourine Cowbell Fireworks
18210526.wav,Cello Saxophone Snare_drum
18229e72.wav,Cello Applause Drawer_open_or_close
18253631.wav,Bass_drum Acoustic_guitar Flute
1837f058.wav,Flute Telephone Harmonica
18452dbe.wav,Cello Cough Laughter
184c3a72.wav,Acoustic_guitar Finger_snapping Flute
1850e006.wav,Writing Applause Telephone
1858f370.wav,Hi-hat Double_bass Cowbell
1874843c.wav,Squeak Trumpet Cello
187532f8.wav,Trumpet Bark Harmonica
187d9e6e.wav,Drawer_open_or_close Telephone Bark
187e3878.wav,Violin_or_fiddle Tambourine Gong
18841b79.wav,Clarinet Computer_keyboard Gunshot_or_gunfire
18885439.wav,Burping_or_eructation Burping_or_eructation Knock
189441e1.wav,Fireworks Harmonica Meow
1898f7b6.wav,Clarinet Snare_drum Telephone
18a625d3.wav,Oboe Laughter Cello
18a6df57.wav,Trumpet Oboe Electric_piano
18b27945.wav,Meow Flute Saxophone
18b390aa.wav,Hi-hat Cello Cough
18b60e7c.wav,Electric_piano Double_bass Hi-hat
18b6a781.wav,Writing Violin_or_fiddle Computer_keyboard
18bc04e0.wav,Violin_or_fiddle Hi-hat Clarinet
18bc6c72.wav,Oboe Glockenspiel Cello
18c8750a.wav,Writing Acoustic_guitar Applause
18d60f74.wav,Gunshot_or_gunfire Harmonica Clarinet
18d8abc6.wav,Fart Fireworks Gong
18de723e.wav,Cello Acoustic_guitar Violin_or_fiddle
18e228c9.wav,Drawer_open_or_close Hi-hat Fart
18e2418d.wav,Electric_piano Oboe Scissors
18e3eb8c.wav,Computer_keyboard Meow Hi-hat
18e8e2ac.wav,Fart Applause Tearing
18ea036e.wav,Gong Laughter Oboe
18f3a477.wav,Acoustic_guitar Harmonica Computer_keyboard
18f56a28.wav,Double_bass Harmonica Writing
190cd2ef.wav,Electric_piano Finger_snapping Saxophone
190f0ca0.wav,Squeak Bus Computer_keyboard
191087dd.wav,Gong Flute Fireworks
19125f06.wav,Tearing Clarinet Saxophone
1919c4b7.wav,Bass_drum Shatter Writing
19202922.wav,Snare_drum Cough Drawer_open_or_close
192b0f83.wav,Hi-hat Fireworks Bark
192d38cf.wav,Double_bass Cello Flute
192ddfa1.wav,Squeak Drawer_open_or_close Snare_drum
19390e56.wav,Knock Cello Fireworks
193d9d2a.wav,Microwave_oven Snare_drum Clarinet
19416771.wav,Bass_drum Bus Knock
19488282.wav,Finger_snapping Bus Burping_or_eructation
194d4fda.wav,Microwave_oven Bark Hi-hat
19507c1a.wav,Applause Saxophone Squeak
19536d06.wav,Microwave_oven Laughter Saxophone
19544e43.wav,Squeak Fart Gong
19570da6.wav,Tambourine Bass_drum Electric_piano
195b0c65.wav,Violin_or_fiddle Fart Tambourine
197366a1.wav,Applause Cowbell Gong
198e4540.wav,Knock Double_bass Oboe
19a120d3.wav,Applause Double_bass Cowbell
19a2a5c8.wav,Gong Double_bass Laughter
19a316cc.wav,Gong Cello Computer_keyboard
19a33fef.wav,Laughter Knock Glockenspiel
19a37eff.wav,Oboe Flute Tearing
19a686e2.wav,Electric_piano Cowbell Cello
19afe1a7.wav,Chime Keys_jangling Oboe
19b5d0da.wav,Applause Bus Tearing
19b7eea0.wav,Bark Squeak Squeak
19bb6cb7.wav,Computer_keyboard Meow Electric_piano
19bf2ce6.wav,Gong Trumpet Trumpet
19c7d5e3.wav,Violin_or_fiddle Cough Drawer_open_or_close
19c987c6.wav,Violin_or_fiddle Meow Writing
19d11a47.wav,Bark Tearing Fireworks
19d3f305.wav,Scissors Bus Snare_drum
19d4d324.wav,Bark Violin_or_fiddle Laughter
19d99b8e.wav,Clarinet Burping_or_eructation Squeak
19dd0adf.wav,Computer_keyboard Microwave_oven Drawer_open_or_close
19de8357.wav,Harmonica Violin_or_fiddle Acoustic_guitar
19e18ee3.wav,Tearing Snare_drum Tearing
19e6b24a.wav,Hi-hat Keys_jangling Snare_drum
19e6ef89.wav,Shatter Saxophone Acoustic_guitar
19e9e878.wav,Cough Laughter Trumpet
1a01aa4d.wav,Violin_or_fiddle Fireworks Saxophone
1a1227e2.wav,Double_bass Fireworks Double_bass
1a14b601.wav,Gong Gong Tearing
1a1da2bf.wav,Knock Saxophone Acoustic_guitar
1a21ea60.wav,Fart Keys_jangling Clarinet
1a281fda.wav,Bark Fart Flute
1a29b341.wav,Microwave_oven Microwave_oven Clarinet
1a2f7f1a.wav,Snare_drum Shatter Cello
1a33953a.wav,Writing Fireworks Tambourine
1a35ff8a.wav,Tambourine Harmonica Tearing
1a397af4.wav,Tearing Electric_piano Fireworks
1a3cf6de.wav,Writing Tambourine Tambourine
1a4085ff.wav,Trumpet Clarinet Tambourine
1a46e9e3.wav,Cowbell Gong Gunshot_or_gunfire
1a47fb84.wav,Cough Clarinet Acoustic_guitar
1a4cd763.wav,Violin_or_fiddle Cough Meow
1a52350b.wav,Trumpet Snare_drum Flute
1a74d00f.wav,Squeak Double_bass Laughter
1a7618a1.wav,Tambourine Keys_jangling Fart
1a836d36.wav,Finger_snapping Finger_snapping Fireworks
1a862948.wav,Clarinet Bass_drum Tearing
1a99c876.wav,Drawer_open_or_close Laughter Double_bass
1a9afa92.wav,Fart Trumpet Bass_drum
1ab0c900.wav,Tearing Clarinet Bus
1ace26c4.wav,Burping_or_eructation Microwave_oven Knock
1ae0231e.wav,Telephone Fireworks Gunshot_or_gunfire
1ae2b5fa.wav,Shatter Tambourine Cough
1ae9b98d.wav,Double_bass Cello Hi-hat
1af722d1.wav,Oboe Hi-hat Cough
1afb9f93.wav,Meow Knock Gunshot_or_gunfire
1b004964.wav,Clarinet Writing Fart
1b098b97.wav,Cello Violin_or_fiddle Acoustic_guitar
1b12b1e4.wav,Flute Violin_or_fiddle Acoustic_guitar
1b19cbdc.wav,Writing Fart Finger_snapping
1b2cedea.wav,Tearing Knock Bass_drum
1b2d2eb0.wav,Cough Laughter Keys_jangling
1b31d71a.wav,Applause Violin_or_fiddle Harmonica
1b34f72f.wav,Flute Acoustic_guitar Cello
1b3e0883.wav,Fart Cowbell Fireworks
1b3e2c90.wav,Fireworks Glockenspiel Microwave_oven
1b3ff3e3.wav,Cowbell Laughter Tambourine
1b493d48.wav,Gong Oboe Saxophone
1b4fa840.wav,Violin_or_fiddle Oboe Harmonica
1b74b785.wav,Knock Knock Saxophone
1b75d261.wav,Glockenspiel Gunshot_or_gunfire Flute
1b7c4e2b.wav,Harmonica Clarinet Writing
1b8034fc.wav,Bass_drum Bass_drum Cough
1b889126.wav,Knock Trumpet Cello
1b88d7ed.wav,Saxophone Bus Glockenspiel
1b937248.wav,Drawer_open_or_close Tearing Acoustic_guitar
1b9ea23e.wav,Knock Clarinet Finger_snapping
1ba287ab.wav,Fart Snare_drum Oboe
1ba7d175.wav,Violin_or_fiddle Acoustic_guitar Bark
1bae1f0b.wav,Trumpet Scissors Trumpet
1bb20333.wav,Writing Hi-hat Shatter
1be801e3.wav,Glockenspiel Gunshot_or_gunfire Drawer_open_or_close
1bf44f35.wav,Tambourine Finger_snapping Shatter
1bf693b4.wav,Fireworks Trumpet Fart
1bf6b145.wav,Snare_drum Burping_or_eructation Cough
1bff2b1f.wav,Writing Cough Saxophone
1c01994c.wav,Cowbell Microwave_oven Violin_or_fiddle
1c0b1492.wav,Trumpet Hi-hat Gong
1c0bb5ac.wav,Knock Clarinet Acoustic_guitar
1c1562b1.wav,Shatter Trumpet Knock
1c30344f.wav,Trumpet Applause Fart
1c317f0b.wav,Shatter Burping_or_eructation Double_bass
1c35850e.wav,Snare_drum Saxophone Flute
1c365ceb.wav,Double_bass Acoustic_guitar Clarinet
1c37d9ab.wav,Fireworks Bus Double_bass
1c39822b.wav,Tearing Cello Squeak
1c44cef3.wav,Electric_piano Telephone Glockenspiel
1c4c454a.wav,Snare_drum Oboe Trumpet
1c538cbe.wav,Finger_snapping Knock Computer_keyboard
1c55199a.wav,Gong Cello Cowbell
1c661f20.wav,Fireworks Fart Tambourine
1c664c64.wav,Writing Snare_drum Double_bass
1c67014c.wav,Fart Glockenspiel Fart
1c692b4d.wav,Harmonica Drawer_open_or_close Writing
1c71ef05.wav,Tearing Acoustic_guitar Knock
1c75b34c.wav,Bass_drum Chime Applause
1c8f42bf.wav,Hi-hat Burping_or_eructation Knock
1c9ac38c.wav,Drawer_open_or_close Bus Violin_or_fiddle
1ca6610b.wav,Tambourine Electric_piano Keys_jangling
1cb0ba38.wav,Burping_or_eructation Bark Saxophone
1cb49809.wav,Laughter Cough Harmonica
1cb6cef9.wav,Cough Saxophone Applause
1cbc36e4.wav,Fireworks Tearing Bark
1cbdc6d4.wav,Cello Applause Saxophone
1cc8a3d5.wav,Cello Squeak Finger_snapping
1cd4aae5.wav,Squeak Clarinet Snare_drum
1cdcfc87.wav,Squeak Writing Harmonica
1ce16b1a.wav,Gong Squeak Fireworks
1ce5c4d8.wav,Clarinet Shatter Flute
1cff8cc1.wav,Bark Trumpet Trumpet
1cffd032.wav,Laughter Chime Applause
1d030689.wav,Hi-hat Gong Shatter
1d06734e.wav,Bark Keys_jangling Gong
1d0efb5d.wav,Double_bass Hi-hat Violin_or_fiddle
1d12222d.wav,Trumpet Flute Finger_snapping
1d15592d.wav,Flute Double_bass Acoustic_guitar
1d20d1a4.wav,Bark Burping_or_eructation Bass_drum
