fname,label,manually_verified,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
020eb9f6.wav,Bark,1,-396.20633960288063,-260.12713075786763,-119.5239207289882,-61.09320376167144,-56.59069208373679,-70.06125812247245,-92.69995771229338,-138.511512925609,-187.51548978486753,-240.93790832511277,-294.06979005698173,-327.2336771439909,-347.05179257267514,-355.4965338149811,-361.6870048997627,-378.6603779083609,-379.5434550051629,-275.37118195158774,-168.6761171240414,-121.01807343830811
021f8009.wav,Fart,0,-491.8942779856022,-252.87556436472403,-177.46237386200812,-171.07945317986244,-177.8324480033315,-220.37787557924,-267.92086829829543,-302.66529440948193,-340.4351993949554,-368.6737745925735,-365.9698463271719,-353.00955757022075,-343.0162934598044,-346.95212398449183,-354.9817628776305,-367.9430604350884,-392.11346342171873,-406.4516108966579,-411.25504040414376,-410.7793964644917
022092bc.wav,Keys_jangling,0,-463.52517898690064,-448.5680610286686,-434.6485902263348,-426.9661548932992,-409.8402721841277,-403.76382365864833,-385.0656516176277,-386.74541098696704,-380.21697512725007,-370.44618530470075,-340.5666551810084,-319.8861706635391,-325.23248232307645,-344.1177995452706,-368.02606170680997,-345.564840321738,-327.0617404794576,-346.36963332837485,-368.1613271530005,-408.4657017787844
02267a1a.wav,Squeak,0,-499.44861338996316,-487.4473995438902,-476.9738885654728,-471.77887393539135,-480.39300756518355,-480.9311418884079,-486.4947994694046,-508.72355548783753,-517.7712757070977,-513.8423812160673,-515.3619425166324,-523.061501658463,-528.0527155643088,-526.7578125189651,-518.6764691964372,-509.3077185135852,-470.76494413002473,-432.7839931402981,-347.1966258599133,-299.19342005451176
02274ee8.wav,Burping_or_eructation,0,-369.46458152962697,-387.3221152021184,-341.9253440552081,-237.15666321259044,-181.80611400899045,-152.7129705104819,-132.8260884248847,-147.1800707423481,-177.9302372695182,-165.98793600984962,-146.9681283792801,-154.63538102466882,-157.29628534942358,-158.0195923023651,-156.86290290638433,-159.05235716527122,-160.46037313213702,-186.78479523111716,-226.7322661572687,-243.40865146299552
022a3507.wav,Bus,1,-586.8367004709834,-576.2336941440442,-396.0492615990558,-243.52809865847993,-179.38620491217333,-193.06906882077027,-208.22377943451175,-205.95744533700523,-212.84735200793364,-223.8871173835058,-230.1120339641386,-232.07272371382746,-239.37166571272158,-239.31531758731117,-236.89564104464276,-219.11427264788384,-219.67717446327703,-237.9406275706358,-261.085406700102,-293.6706524622492
022cc908.wav,Knock,1,-408.59280956849113,-414.09383214437946,-447.6292736625896,-471.3008507300014,-491.1164429564444,-514.2258129305765,-533.0696719003665,-554.8079427694407,-569.1653213627045,-578.8759117837417,-593.8788584970322,-604.0857050127457,-610.6699720451211,-613.5421252377926,-611.1877306983747,-611.9518979431093,-611.8306263489446,-610.4788676089872,-611.1130330898741,-618.3793947881775
0231b9f3.wav,Double_bass,0,-320.2235506786522,-304.2006357910611,-313.1205678471413,-324.2304587055409,-334.88210997685513,-344.73538121715893,-356.4498969891168,-367.1045579359767,-378.39238767701096,-388.8594543743147,-395.4487383899694,-396.6466529519251,-398.5675324590321,-399.793232885315,-403.73272684941116,-407.5580016778946,-411.2778372975931,-414.9223128406799,-418.02089396030266,-421.08564245647966
02328c03.wav,Computer_keyboard,0,-437.6132204014165,-429.3853078323342,-427.19872864893904,-435.71822159115465,-437.53661755129417,-426.7114360893333,-428.5468645412574,-430.21533341462816,-436.8962617089316,-431.37039059289975,-432.93584965106425,-438.1175129903638,-436.4354494156311,-437.6593364434647,-436.89804164440744,-433.6197349926078,-430.25848700981385,-430.62269427797423,-429.6996219076399,-429.33047480662714
0236dccb.wav,Cowbell,0,-245.60821673575413,-179.9547991748008,-192.13648900119196,-256.21027967453733,-295.01225648270236,-331.5401609739036,-362.47345196722813,-396.1735070082156,-421.0588186762225,-452.51744812933345,-482.1499078337363,-505.2636695792898,-525.0995521796053,-544.1252566361237,-561.2293885078315,-575.1912503526846,-586.6570907784162,-592.0837734093183,-596.7664175683476,-596.8988080730176
023d3434.wav,Microwave_oven,0,-823.9508366138343,-825.0263882864876,-778.1088712814654,-610.3475784764048,-568.6572339110149,-603.0443074766582,-626.8866778916339,-615.4171263135182,-616.0798604564449,-621.1466796480119,-616.8464671245263,-618.0286865249874,-619.5524747132006,-612.8777838018073,-598.6718616608249,-584.8571866980387,-571.9764189619857,-563.1566533790808,-559.9394922191235,-560.5426583071957
0244bb9e.wav,Fireworks,0,9.103561285372658,-27.984709991243708,-111.89563747468553,-167.89850176036035,-182.4299280143568,-154.74436451275295,-169.86706530583055,-211.1293547323823,-237.49013385156695,-262.80763589562673,-294.45448208314605,-314.08244558058175,-322.3261271433715,-338.39222797248425,-358.26636866118986,-365.4801217709674,-372.87992344846634,-387.09077599688277,-395.28132464928245,-398.29134081659276
024a193f.wav,Laughter,1,-584.093517351415,-584.093517351415,-584.093517351415,-584.093517351415,-584.093517351415,-554.7505450761787,-527.4781296332876,-506.50374973416734,-491.03254958875186,-468.0716651759671,-453.60262817116467,-442.80295467941505,-428.56987399263164,-414.63247003841207,-397.06332891629745,-396.10199887755664,-397.09681260964703,-382.53387923254843,-377.0610101759999,-370.80032624169274
024c4c6d.wav,Bass_drum,1,48.19351241999609,40.63627302387699,12.70787264458696,-1.6813623757782985,-10.401527906433625,-14.368910181058702,-17.77815000743817,-21.012300193989688,-14.303554605548623,-11.094099469740236,-2.4679758709986146,3.0778802800461578,17.79581948920559,-4.226873897452164,-87.81468707682355,-155.2709831085979,-193.11501366163347,-233.55994426326507,-268.3513205363647,-289.5499456046562
024da466.wav,Tambourine,1,-455.2800027659083,-347.34793774135204,-325.6291733657805,-382.16555389827613,-455.4567879297464,-520.0483335290701,-573.9603728059524,-602.046169868133,-619.4964878054151,-666.464664918641,-714.5231633999655,-737.8660259725932,-753.5366155988983,-768.2721658161399,-788.3690989065159,-799.7121334467862,-795.0970937137954,-738.9269900654575,-722.3752235128345,-758.8767801856357
0256c2f2.wav,Keys_jangling,1,-507.0447554845097,-347.8942937500002,-301.821597519553,-345.2083719212113,-367.2383854923177,-398.5957764083162,-511.819883685722,-604.185304348767,-628.2915599765254,-623.9560138271099,-672.0032860094609,-752.3807979918962,-781.9715346427422,-804.5205901444905,-824.6444695899531,-844.4129818889172,-862.744564295031,-47.68321651884426,-51.63540683519699,-46.49821974334623
0259e5d2.wav,Hi-hat,0,-177.420649003476,-193.48437533890328,-237.79772742819577,-289.7571601585034,-322.9787974025738,-345.8828494492507,-365.03730297457946,-390.5620588403665,-409.8069453470807,-408.00580610359566,-404.15939120270184,-433.14220776568754,-464.7275527468713,-486.2878892353216,-502.83751761416704,-514.2796854222609,-526.7399349308002,-545.9455268993268,-561.0227442631326,-579.0315871065443
025f3fd2.wav,Hi-hat,1,-150.20672469274967,-126.20015201188224,-132.57185680693658,-143.681270341333,-132.7663115570685,-138.21901239467638,-149.24544315732325,-159.1062080793359,-159.1139485399734,-161.26289982460452,-173.46581938576642,-181.19224427310513,-183.49048869300194,-172.65139954021657,-169.0557226325824,-180.2044590286668,-189.8449371909051,-193.446494920825,-199.8379634065709,-205.28211244409238
025f7eac.wav,Knock,1,-231.23375010487615,-145.6727866542511,-161.26013824442978,-308.6723972340883,-450.9108972390856,-506.1999480813999,-532.3178509664539,-553.128025949284,-575.0518612883873,-604.5321964398786,-317.70936768477765,-186.59178128129957,-191.8026622311611,-321.70212910460356,-471.6759018801217,-528.4540427475773,-554.1433282187634,-577.5653330015481,-602.4955219476634,-388.7977413571211
0262817d.wav,Fart,0,-359.88974367290655,-227.30546402486553,-191.0819932418293,-191.21034342238661,-167.94849170764658,-172.34024013556302,-198.55089902712538,-198.23860492598408,-192.40359577119568,-154.59874847760457,-155.71977816312733,-217.5113524777569,-195.91880605512085,-207.80868066794508,-179.44086394758432,-169.81168235617608,-175.22902040771635,-198.34559863027624,-231.5303779520393,-222.5642152064703
0266774c.wav,Cowbell,0,-254.05009959772252,-285.7742367609492,-361.949003536101,-403.8521881098226,-439.0439446950787,-479.65709348008335,-522.9486039925455,-561.1491160861455,-595.5102711722386,-624.6339985625589,-646.876122755167,-663.7659614361053,-674.4390666864191,-678.4527666051682,-679.82990207636,-681.3390089818005,-683.5188605433937,-685.2707332276294,-687.1546173354612,-687.6028170727898
027482e2.wav,Electric_piano,1,-335.3995420485863,-353.10513427975076,-386.13486011085894,-391.84462523727586,-382.90948358365614,-325.91956842626684,-305.8100465790637,-266.4656197281854,-264.3945246427679,-307.43532255344485,-301.99078548594946,-266.1772450603899,-273.6884628703518,-306.26856326831785,-313.00546748910966,-318.4053087041219,-322.40562396927515,-325.96262505212485,-328.39906178053644,-331.59219795106026
027aa77c.wav,Clarinet,1,-606.1070828533698,-589.9317167660453,-580.2593937267235,-596.5762912036863,-611.9051862930949,-580.0872946678129,-554.6829137645756,-548.9199604000036,-480.8209967091988,-405.9869219770126,-380.7273000710421,-391.41343598925295,-392.2452481931026,-392.51895528389235,-395.424222009084,-396.39122869965837,-393.8022311845478,-396.56296922750136,-398.251044564439,-395.791974948301
027aee2a.wav,Fireworks,1,-36.003526639533874,-46.30309360435023,-123.2411662695581,-192.44738245442468,-225.77844963742464,-268.70994108353716,-293.76651256476185,-280.72762923704715,-212.8744566137973,-222.657821913332,-290.61502437144935,-329.2840251882306,-351.92314815589174,-384.5370255025389,-408.85498064697765,-425.98397946830625,-426.2103447865369,-441.37649537411096,-461.238838161489,-479.6397079131923
027cd3fd.wav,Meow,1,-677.4280243853184,-603.970920722533,-542.0890719818851,-507.40173227066913,-486.66421602595665,-476.3881356332627,-448.29202197089535,-406.121744127576,-387.4274732893021,-386.70063056020524,-395.37182250320825,-401.912342444901,-405.2512656377999,-403.7209991865504,-395.28742566358693,-383.5378424847595,-383.17947431692966,-396.4187543205939,-402.0414364459946,-391.7335741693629
0286fc27.wav,Double_bass,1,-724.880272039111,-725.5733400619777,-726.367789084423,-571.0233208451644,-472.11373167551693,-431.02378632099015,-404.23820141332664,-378.07329770925946,-374.46292529648326,-375.36730011070927,-380.83465810678007,-385.2017717570273,-384.23529099128586,-383.222434398121,-383.08559961667015,-383.0832484865504,-382.1446394729742,-381.1829372760951,-379.8524986791799,-379.0473692253361
029632ad.wav,Cello,0,-621.5057224321382,-573.1757143713218,-494.1034005231647,-456.00284764052077,-420.52554329588577,-400.93588304887794,-391.6243936707765,-381.5795799305697,-367.16913387840214,-366.4557877066509,-365.4252198725687,-354.9165114451655,-347.7264428421178,-340.2518044241917,-333.42369687137233,-320.2467364803411,-318.0867945891535,-313.31861016702095,-312.9667891929996,-313.6169331372554
029b22f3.wav,Keys_jangling,0,-388.27746574332144,-378.3738608831487,-353.457270802162,-336.5852468671224,-285.03653939261585,-45.559211726369746,28.415398341150425,8.833553432178837,-74.06261324973916,-146.9520778333228,-182.01030176171278,-215.54097126332368,-248.16319547535608,-263.4121121485397,-262.06082842365686,-265.6442137917843,-273.31992053680534,-219.04448171905574,-151.9919020291087,-78.03289102753311
029ee867.wav,Gunshot_or_gunfire,1,37.78022347510912,42.025338327016996,0.2177980007977012,-36.56932254801729,-10.59115911856754,26.949955586453672,6.852665607004962,-37.01997422228121,-44.08129638598138,7.822351590980341,14.926420925828202,-24.168780824003846,-52.74164115991465,-53.49522090438891,-55.01428565241958,-72.6041120613871,-95.44518934045743,-122.66884015106234,-151.05084337335913,-180.43489723452706
02a3243a.wav,Telephone,1,-709.8914462447178,-692.9833723524885,-688.3343330981664,-698.4512642544049,-698.7840642759245,-694.502689524122,-689.2925021391541,-689.9061529958524,-694.7372988026523,-684.9723301684928,-684.5199356011708,-687.6807288273525,-683.5132585147738,-686.4450873824437,-682.7183590345876,-684.8659880879886,-688.917524863781,-685.3531891578127,-687.4248042688085,-687.9905256988696
02ac1057.wav,Flute,0,-550.5520024517507,-497.2277038920086,-442.7767947216428,-371.0168026027348,-323.1359139474409,-314.8709947321881,-317.5600930185384,-316.84995924668243,-320.09214354827526,-305.4881133785834,-284.9412937638754,-265.9066975118024,-246.57044603486332,-248.99800742026193,-254.40875004380757,-259.49898584770494,-258.1708669880083,-254.1649480026424,-265.58855123587466,-274.13611515475253
02c095b4.wav,Tearing,0,-688.1959266022898,-621.9992070155964,-540.9046450469372,-470.90241003475944,-408.05263956722615,-377.3153445795048,-356.97517517398813,-341.2746717647305,-323.9545169155875,-297.7374201431635,-289.4569220557247,-273.86079612786926,-251.07226222290734,-232.2571136611911,-201.61116236117593,-180.04507088845284,-177.53669915293096,-162.86124299231668,-152.0452053729789,-155.48120335707836
02c9a1f1.wav,Writing,0,-736.1681470262296,-634.3009848674818,-611.2920243923388,-616.7885117971114,-631.1759586490936,-641.288425526097,-618.2175240118472,-590.6465226473005,-575.7799869583516,-555.8047036726367,-540.7074761946332,-528.611946230284,-507.3427726804361,-480.39066289473135,-480.76168275174905,-488.47778650863063,-479.5848276896807,-469.67263945599734,-463.6528733572185,-465.6871452664898
02d367e4.wav,Clarinet,1,-655.0547129679582,-649.0979758834362,-628.0405195910926,-611.2389196058126,-601.5235444086647,-583.555870268164,-545.7643686925109,-487.5663967223558,-441.49103150124614,-413.81961727381025,-398.02234126398827,-390.3636198418896,-385.4269951525642,-383.6527556991125,-384.51978721137596,-385.2105675999257,-386.7927937396083,-384.8291526619822,-382.02606987246133,-380.0200961346453
02d6b747.wav,Cough,1,-759.9700244319371,-687.9200142305403,-643.9562642887594,-636.8081957409818,-632.1694035214189,-624.5050920810627,-614.5297830250087,-616.0462665726013,-622.2434384377227,-631.3369078333122,-635.3846376869844,-644.8073871368757,-649.040689807914,-648.6045427063643,-651.3378776367754,-655.4120638618232,-658.6435400449234,-656.2100004208579,-659.4543651853339,-667.3302579668382
02d7fba3.wav,Double_bass,0,-229.53303312071392,-193.88543338006926,-169.1535577528077,-169.55826450675139,-180.01708574073922,-149.38669660115298,-146.7209888879249,-171.6635591030056,-206.08563019159774,-217.02168977984817,-158.07276668874303,-133.06492781848786,-142.22111616641013,-174.62897099629163,-187.36235639180623,-191.81249359890495,-195.16265772196166,-213.23052859389486,-191.87026731934102,-144.00004615397793
02dbfc78.wav,Cello,0,-519.6984679938653,-495.4888438337509,-468.98861667378446,-446.28197860832034,-427.19057985918005,-408.25234379795677,-391.3008986834129,-375.3633106954294,-359.6233144109487,-349.9710549389938,-342.1693725315927,-334.6289919332223,-322.78485571571895,-312.18862985986203,-303.73742972921684,-296.86822048668,-291.2661741744663,-283.88203077742395,-281.55428630123123,-281.05365533622535
02e9392e.wav,Tambourine,1,-227.18156769169332,-242.00475447974387,-295.90865913977507,-347.3453947834603,-399.1594362342616,-443.82241734066054,-490.17989983787317,-534.8112622556066,-576.4466970577652,-614.2097893816642,-649.4254820485099,-679.0420959963325,-720.7528341788886,-759.3329136789156,-790.4542108082934,-812.153274460919,-831.398307869725,-850.8814780207823,-859.7049613365131,-863.8730211370508
02eed858.wav,Harmonica,1,-761.0554799962637,-761.3183233178449,-764.1303099779041,-765.4618907167934,-760.7497334009864,-738.0201498190968,-671.8878557313901,-596.7361483990868,-543.5301622816538,-503.3795787548512,-457.32536155467096,-417.8212856566762,-390.0405847508534,-367.35802653966493,-353.3130106578563,-344.66455235778994,-329.40451560156663,-323.7748851865241,-325.7966383984548,-321.2933647905275
02f8e94d.wav,Clarinet,0,-629.6899580894769,-624.2971805281181,-632.5449103624892,-643.5556067907747,-646.9363156819132,-655.7082046763901,-671.7756145742479,-701.7317068171797,-735.0512184733803,-752.8233864219055,-755.7855602446514,-704.3816334948339,-639.184278658157,-599.3137073878868,-572.8267763001294,-564.4070032366271,-558.2263962741916,-531.6991014225914,-515.494509806168,-511.90537260998605
